SYMBOL	fold
Maip1	8
Mak16	5
Mal2	0
Malsu1	8
Malt1	7
Mamdc2	4
Maml1	3
Maml2	1
Mamld1	5
Man1a	3
Man1a2	0
Man1b1	7
Man1c1	4
Man2a1	4
Man2a2	2
Man2b1	7
Man2b2	4
Man2c1	7
Manba	6
Manbal	8
Manea	8
Maneal	9
Manf	8
Mansc1	2
Maoa	4
Maob	3
Map10	9
Map11	7
Map1a	7
Map1b	5
Map1lc3a	9
Map1lc3b	8
Map1s	9
Map2	2
Map2k1	0
Map2k2	1
Map2k3	0
Map2k4	4
Map2k5	3
Map2k6	2
Map3k1	9
Map3k11	2
Map3k12	6
Map3k13	8
Map3k14	7
Map3k2	8
Map3k20	9
Map3k3	5
Map3k4	5
Map3k5	2
Map3k6	7
Map3k7	3
Map3k8	3
Map3k9	9
Map4	6
Map4k2	2
Map4k3	2
Map4k4	2
Map4k5	9
Map6	2
Map7	0
Map7d1	2
Map7d2	0
Map9	5
Mapk1	0
Mapk11	0
Mapk12	4
Mapk13	0
Mapk14	6
Mapk1ip1	8
Mapk1ip1l	8
Mapk3	9
Mapk4	7
Mapk6	0
Mapk7	5
Mapk8	9
Mapk8ip1	5
Mapk8ip2	1
Mapk8ip3	4
Mapk9	7
Mapkap1	5
Mapkapk2	5
Mapkapk3	1
Mapkbp1	9
Mapre1	0
Mapre2	5
Mapre3	9
Mapt	2
Marchf1	6
Marchf2	8
Marchf3	8
Marchf5	9
Marchf6	9
Marchf7	8
Marchf8	0
Marchf9	6
Marcks	6
Marcksl1	0
Marf1	6
Mark1	0
Mark2	5
Mark3	5
Mark4	7
Mars1	1
Mars2	9
Marveld1	6
Marveld2	1
Masp1	0
Mast1	8
Mast2	7
Mast3	6
Mast4	8
Mastl	7
Mat2a	7
Mat2b	1
Matn2	1
Matr3	4
Mau2	6
Mavs	6
Max	1
Maz	8
Mb21d2	6
Mbd1	2
Mbd2	3
Mbd3	9
Mbd4	2
Mbd6	8
Mbip	9
Mblac1	9
Mblac2	1
Mbnl1	7
Mbnl2	0
Mbnl3	7
Mboat1	1
Mboat2	7
Mboat7	0
Mbp	0
Mbtd1	4
Mbtps1	3
Mcam	1
Mcat	1
Mcc	3
Mccc1	1
Mccc2	6
Mcee	5
Mcf2l	5
Mcfd2	1
Mcl1	0
Mcm10	3
Mcm2	9
Mcm3	4
Mcm3ap	8
Mcm4	5
Mcm5	6
Mcm6	1
Mcm7	9
Mcm8	1
Mcm9	7
Mcmbp	4
Mcoln1	3
Mcph1	7
Mcrip1	4
Mcrip2	6
Mcrs1	9
Mcts1	7
Mcts2	1
Mcu	3
Mcub	3
Mcur1	1
Mdc1	7
Mdfic	4
Mdga1	8
Mdh1	8
Mdh2	0
Mdk	9
Mdm1	9
Mdm2	5
Mdm4	4
Mdn1	5
Mdp1	0
Me1	5
Me2	8
Mea1	6
Meaf6	8
Meak7	6
Mecom	0
Mecp2	9
Mecr	3
Med1	0
Med10	5
Med11	6
Med12	9
Med13	7
Med13l	0
Med14	6
Med15	7
Med16	3
Med17	2
Med18	4
Med19	7
Med20	4
Med21	2
Med22	3
Med23	1
Med24	0
Med25	4
Med26	6
Med27	0
Med28	7
Med29	4
Med30	0
Med31	7
Med4	0
Med6	5
Med7	1
Med8	6
Med9	7
Medag	4
Mef2a	1
Mef2c	3
Mef2d	0
Megf6	9
Megf8	4
Megf9	8
Meis1	1
Meis2	9
Meis3	6
Melk	9
Memo1	5
Men1	2
Mepce	2
Mertk	6
Mesd	6
Mest	4
Met	4
Metap1	6
Metap1d	6
Metap2	4
Metrn	4
Metrnl	4
Mettl1	0
Mettl14	2
Mettl15	2
Mettl16	5
Mettl17	3
Mettl18	1
Mettl2	8
Mettl21a	1
Mettl22	5
Mettl23	3
Mettl25	7
Mettl26	4
Mettl27	9
Mettl3	7
Mettl4	5
Mettl5	3
Mettl6	2
Mettl7a1	0
Mettl8	6
Mettl9	7
Mex3a	9
Mex3b	3
Mex3c	0
Mex3d	0
Mfap2	7
Mfap3	7
Mfap3l	4
Mfap4	5
Mff	9
Mfge8	0
Mfhas1	3
Mfn1	2
Mfn2	9
Mfsd1	5
Mfsd10	2
Mfsd11	3
Mfsd12	2
Mfsd13a	0
Mfsd14a	9
Mfsd14b	4
Mfsd2a	6
Mfsd3	3
Mfsd5	3
Mfsd6	4
Mfsd8	9
Mfsd9	6
Mga	2
Mgat1	3
Mgat2	2
Mgat3	1
Mgat4a	8
Mgat4b	0
Mgat5	7
Mgll	5
Mgme1	5
Mgmt	5
Mgp	6
Mgrn1	6
Mgst1	8
Mgst3	1
Mia2	0
Mia3	8
Mib1	1
Mib2	8
Mical1	5
Mical2	7
Mical3	1
Micall1	5
Micall2	5
Micos10	5
Micos13	4
Micu1	1
Micu2	9
Micu3	6
Mid1	9
Mid1ip1	9
Mid2	9
Midn	3
Mief1	7
Mief2	9
Mien1	7
Mier1	3
Mier2	5
Mier3	5
Mif	3
Mif4gd	2
Miga1	1
Miga2	4
Miip	5
Mindy1	2
Mindy2	8
Mindy3	7
Mindy4	8
Mink1	1
Minpp1	1
Mios	3
Mipep	5
Mipol1	2
Mis12	1
Mis18a	7
Mis18bp1	1
Mitd1	3
Mitf	2
Mki67	5
Mkks	3
Mkln1	1
Mknk1	1
Mknk2	3
Mkrn1	0
Mkrn2	5
Mks1	2
Mkx	5
Mlec	1
Mlf1	8
Mlf2	3
Mlh1	6
Mlh3	3
Mlkl	9
Mllt1	3
Mllt10	0
Mllt11	2
Mllt3	8
Mllt6	4
Mlst8	2
Mlx	4
Mlxip	5
Mlxipl	0
Mlycd	6
Mmaa	1
Mmab	6
Mmachc	0
Mmadhc	2
Mmd	5
Mme	6
Mmgt1	9
Mmgt2	8
Mmp11	6
Mmp14	9
Mmp15	7
Mmp16	7
Mmp17	2
Mmp19	7
Mmp2	2
Mmp28	1
Mmp9	6
Mmrn2	9
Mms19	6
Mms22l	4
Mmut	5
Mn1	1
Mnat1	2
Mnd1	9
Mndal	4
Mns1	8
Mnt	1
Mob1a	6
Mob1b	5
Mob2	8
Mob3a	4
Mob3b	9
Mob3c	3
Mob4	9
Mocos	5
Mocs1	4
Mocs2	5
Mocs3	5
Mogs	1
Mok	7
Mon1a	9
Mon1b	1
Mon2	1
Morc2a	9
Morc3	6
Morc4	2
Morf4l1	3
Morf4l2	2
Morn1	6
Morn2	1
Morn4	9
Mosmo	9
Mospd1	2
Mospd2	6
Mospd3	9
Mov10	6
Moxd1	4
Mpc1	3
Mpc2	6
Mpdu1	3
Mpdz	3
Mpeg1	6
Mpg	6
Mphosph10	1
Mphosph6	2
Mphosph8	9
Mphosph9	4
Mpi	1
Mplkip	6
Mpnd	0
Mpp1	2
Mpp2	5
Mpp3	1
Mpp5	2
Mpp6	9
Mpp7	9
Mppe1	6
Mpped2	3
Mprip	5
Mpst	8
Mpv17	1
Mpv17l	5
Mpv17l2	2
Mpzl1	2
Mpzl2	7
Mpzl3	9
Mr1	6
Mras	8
Mrc1	8
Mrc2	2
Mre11a	2
Mreg	5
Mrfap1	7
Mrgbp	5
Mrgpre	9
Mri1	2
Mrm1	8
Mrm2	8
Mrm3	4
Mrnip	4
Mroh1	1
Mrpl1	2
Mrpl10	5
Mrpl11	1
Mrpl12	9
Mrpl13	2
Mrpl14	3
Mrpl15	3
Mrpl16	7
Mrpl17	9
Mrpl18	2
Mrpl19	5
Mrpl2	5
Mrpl20	4
Mrpl21	8
Mrpl22	0
Mrpl23	9
Mrpl24	6
Mrpl27	5
Mrpl28	4
Mrpl3	3
Mrpl30	7
Mrpl32	8
Mrpl33	4
Mrpl34	2
Mrpl35	4
Mrpl36	9
Mrpl37	7
Mrpl38	8
Mrpl39	1
Mrpl4	2
Mrpl40	9
Mrpl41	9
Mrpl42	2
Mrpl43	5
Mrpl44	4
Mrpl45	6
Mrpl46	0
Mrpl47	1
Mrpl48	9
Mrpl49	9
Mrpl50	1
Mrpl51	8
Mrpl52	6
Mrpl54	0
Mrpl55	6
Mrpl57	6
Mrpl58	7
Mrpl9	8
Mrps10	9
Mrps11	6
Mrps12	4
Mrps14	2
Mrps15	0
Mrps16	2
Mrps17	2
Mrps18a	4
Mrps18b	2
Mrps18c	6
Mrps2	9
Mrps21	3
Mrps22	7
Mrps23	8
Mrps24	4
Mrps25	7
Mrps26	7
Mrps27	2
Mrps28	6
Mrps30	0
Mrps31	0
Mrps33	5
Mrps34	5
Mrps35	2
Mrps36	5
Mrps5	0
Mrps6	4
Mrps7	9
Mrps9	5
Mrrf	5
Mrs2	2
Mrtfa	6
Mrtfb	0
Mrto4	8
Ms4a6c	4
Ms4a6d	4
Msantd2	4
Msantd3	3
Msantd4	8
Msh2	0
Msh3	6
Msh6	0
Msi1	8
Msi2	8
Msl1	3
Msl2	9
Msl3	3
Msl3l2	3
Msln	0
Msmo1	8
Msn	0
Msr1	6
Msra	2
Msrb1	7
Msrb2	4
Msrb3	7
Msto1	4
Msx1	3
Mt1	1
Mt2	9
Mt3	3
Mta1	3
Mta2	1
Mta3	6
Mtap	5
Mtarc2	9
Mtbp	9
Mtch1	6
Mtch2	6
Mtcl1	4
Mtdh	0
Mterf2	1
Mterf3	1
Mterf4	3
Mtf1	6
Mtf2	4
Mtfmt	6
Mtfp1	1
Mtfr1	0
Mtfr1l	6
Mtfr2	6
Mtg1	6
Mtg2	2
Mthfd1	9
Mthfd1l	2
Mthfd2	6
Mthfd2l	1
Mthfr	8
Mthfsd	0
Mthfsl	1
Mtif2	5
Mtif3	3
Mtln	4
Mtm1	7
Mtmr1	8
Mtmr10	5
Mtmr11	5
Mtmr12	6
Mtmr14	6
Mtmr2	6
Mtmr3	6
Mtmr4	9
Mtmr6	3
Mtmr7	9
Mtmr9	1
Mto1	2
Mtor	0
Mtpap	0
Mtpn	0
Mtr	3
Mtres1	9
Mtrex	1
Mtrf1	6
Mtrf1l	5
Mtrr	6
Mtss1	9
Mtss2	6
Mttp	4
Mturn	8
Mtus1	5
Mtus2	7
Mtx1	6
Mtx2	0
Mtx3	6
Mul1	6
Mus81	6
Mutyh	1
Mvb12a	0
Mvb12b	7
Mvd	5
Mvk	0
Mvp	2
Mxd1	5
Mxd3	7
Mxd4	7
Mxi1	7
Mxra7	6
Mxra8	1
Myadm	9
Mybbp1a	2
Mybl1	8
Mybl2	4
Myc	8
Mycbp	2
Mycbp2	3
Mycl	8
Mycn	6
Myd88	2
Mydgf	8
Myef2	5
Myg1	2
Myh10	6
Myh14	2
Myh9	3
Myl12a	1
Myl6	0
Myl6b	6
Myl9	6
Mylip	0
Mylk	3
Mylpf	9
Mynn	1
Myo10	8
Myo18a	5
Myo19	5
Myo1b	0
Myo1c	8
Myo1d	6
Myo1e	6
Myo1f	0
Myo5a	4
Myo5b	3
Myo6	9
Myo7a	6
Myo9a	6
Myo9b	0
Myof	8
Myorg	8
Myrf	5
Mysm1	1
Myzap	1
Mzt1	3
Mzt2	9
N4bp1	0
N4bp2	3
N4bp2l1	3
N4bp2l2	5
N4bp3	2
N6amt1	2
Naa10	0
Naa15	0
Naa16	4
Naa20	3
Naa25	1
Naa30	9
Naa35	2
Naa38	6
Naa40	1
Naa50	0
Naa60	6
Naa80	8
Naaa	7
Naalad2	2
Naaladl2	2
Nab1	8
Nab2	0
Nabp1	2
Nabp2	0
Naca	8
Nacc1	8
Nacc2	1
Nadk	8
Nadk2	6
Nadsyn1	0
Nae1	0
Naf1	3
Naga	2
Nagk	5
Naglu	7
Nagpa	8
Naif1	7
Nampt	2
Nanos1	8
Nanp	7
Nans	8
Nap1l1	4
Nap1l2	4
Nap1l3	1
Nap1l4	0
Nap1l5	0
Napa	9
Napb	1
Napepld	7
Napg	5
Naprt	5
Narf	6
Nars	0
Nars2	2
Nasp	7
Nat10	0
Nat2	0
Nat8f1	1
Nat8l	0
Nat9	1
Natd1	5
Nav1	3
Nav2	1
Nav3	5
Naxd	3
Naxe	9
Nbas	5
Nbdy	4
Nbea	0
Nbeal1	1
Nbeal2	4
Nbl1	4
Nbn	0
Nbr1	8
Ncald	7
Ncam1	9
Ncam2	0
Ncan	0
Ncapd2	3
Ncapd3	8
Ncapg	7
Ncapg2	9
Ncaph	1
Ncaph2	1
Ncbp1	9
Ncbp2	3
Ncbp3	5
Ncdn	9
Nceh1	7
Ncf1	5
Ncf2	2
Ncf4	9
Nck1	5
Nck2	7
Nckap1	4
Nckap1l	9
Nckap5l	5
Nckipsd	3
Ncl	3
Ncln	5
Ncoa1	2
Ncoa2	9
Ncoa3	3
Ncoa4	4
Ncoa5	4
Ncoa6	4
Ncoa7	7
Ncor1	6
Ncor2	4
Ncs1	9
Ncstn	0
Ndc1	4
Ndc80	2
Nde1	2
Ndel1	9
Ndfip1	4
Ndfip2	9
Ndn	9
Ndnf	6
Ndor1	3
Ndrg1	7
Ndrg2	3
Ndrg3	0
Ndrg4	1
Ndst1	1
Ndst2	1
Ndufa1	1
Ndufa10	5
Ndufa11	1
Ndufa12	1
Ndufa13	4
Ndufa2	7
Ndufa3	2
Ndufa4	4
Ndufa4l2	1
Ndufa5	8
Ndufa6	9
Ndufa7	1
Ndufa8	0
Ndufa9	2
Ndufab1	2
Ndufaf1	4
Ndufaf2	1
Ndufaf3	5
Ndufaf4	9
Ndufaf5	1
Ndufaf6	9
Ndufaf7	5
Ndufaf8	6
Ndufb1.ps	3
Ndufb10	4
Ndufb11	0
Ndufb2	8
Ndufb3	1
Ndufb4	8
Ndufb5	3
Ndufb6	8
Ndufb7	6
Ndufb8	0
Ndufb9	1
Ndufc1	2
Ndufc2	8
Ndufs1	6
Ndufs2	4
Ndufs3	2
Ndufs4	3
Ndufs5	2
Ndufs6	3
Ndufs7	0
Ndufs8	8
Ndufv1	7
Ndufv2	9
Ndufv3	3
Nebl	7
Necab1	7
Necab2	5
Necap1	7
Necap2	8
Nectin1	0
Nectin2	6
Nectin3	7
Nedd1	6
Nedd4	9
Nedd4l	9
Nedd8	2
Nedd9	0
Nefl	3
Nefm	3
Negr1	5
Neil1	5
Neil3	8
Nek1	2
Nek2	7
Nek3	2
Nek4	1
Nek6	7
Nek7	4
Nek8	8
Nek9	9
Nelfa	8
Nelfb	7
Nelfcd	3
Nelfe	1
Nemf	2
Nemp1	7
Nemp2	5
Nenf	4
Neo1	7
Nepro	8
Nes	0
Net1	7
Neto2	5
Neu1	4
Neu3	0
Neurl1a	1
Neurl1b	0
Neurl2	1
Neurl3	1
Neurl4	2
Nexmif	1
Nexn	6
Nf1	2
Nf2	7
Nfam1	5
Nfat5	3
Nfatc1	6
Nfatc2	3
Nfatc2ip	2
Nfatc3	4
Nfatc4	8
Nfe2l1	2
Nfe2l2	8
Nfia	1
Nfib	2
Nfic	2
Nfil3	3
Nfix	2
Nfkb1	0
Nfkb2	2
Nfkbia	7
Nfkbib	8
Nfkbie	1
Nfkbil1	2
Nfkbiz	2
Nfrkb	0
Nfs1	1
Nfu1	0
Nfx1	9
Nfxl1	0
Nfya	4
Nfyb	6
Nfyc	4
Ngdn	9
Ngef	8
Ngf	4
Ngfr	8
Ngly1	9
Ngrn	9
Nhlrc1	1
Nhlrc2	0
Nhlrc3	9
Nhp2	7
Nhs	9
Nhsl1	2
Nhsl2	6
Nicn1	9
Nid1	8
Nid2	9
Nif3l1	9
Nifk	4
Nin	6
Ninj1	3
Ninl	0
Nip7	4
Nipa1	9
Nipa2	8
Nipal1	0
Nipal3	0
Nipbl	5
Nipsnap1	3
Nipsnap2	6
Nipsnap3b	5
Nisch	1
Nit1	1
Nit2	6
Nkain1	1
Nkain4	6
Nkap	0
Nkapd1	1
Nkd1	2
Nkiras1	0
Nkiras2	8
Nkrf	8
Nktr	9
Nle1	6
Nlgn2	4
Nlk	9
Nln	5
Nlrx1	9
Nmb	0
Nmd3	3
Nme1	2
Nme3	8
Nme4	2
Nme6	0
Nme7	4
Nmi	0
Nmnat1	3
Nmnat2	5
Nmnat3	8
Nmral1	5
Nmrk1	8
Nmt1	9
Nmt2	1
Nnat	8
Nnmt	9
Noa1	5
Nob1	9
Noc2l	8
Noc3l	2
Noc4l	7
Noct	9
Nod1	9
Nol10	8
Nol11	2
Nol12	9
Nol3	9
Nol4l	5
Nol6	4
Nol7	3
Nol8	9
Nol9	7
Nolc1	4
Nom1	9
Nomo1	3
Nono	7
Nop10	1
Nop14	7
Nop16	0
Nop2	0
Nop53	0
Nop56	3
Nop58	7
Nop9	1
Nos1ap	6
Nos3	9
Nosip	1
Nostrin	7
Notch1	3
Notch2	8
Notch3	3
Notum	5
Nova1	6
Nova2	9
Npat	4
Npc1	1
Npc2	7
Npdc1	2
Npepl1	2
Npepps	5
Nphp1	7
Nphp3	2
Nphp4	9
Npl	0
Nploc4	2
Npm1	4
Npm3	8
Npnt	4
Npr1	1
Npr2	1
Npr3	5
Nprl2	5
Nprl3	0
Nptn	3
Nptx1	4
Nptx2	4
Nptxr	4
Npy	5
Npy1r	4
Nqo1	7
Nqo2	6
Nr1d1	3
Nr1d2	5
Nr1h2	3
Nr1h3	1
Nr2c1	0
Nr2c2	8
Nr2c2ap	0
Nr2f1	3
Nr2f2	7
Nr2f6	9
Nr3c1	6
Nr3c2	6
Nr4a1	3
Nr4a2	5
Nr4a3	2
Nradd	1
Nrarp	2
Nras	7
Nrbf2	2
Nrbp1	3
Nrbp2	3
Nrcam	4
Nrd1	0
Nrde2	9
Nrep	8
Nrf1	1
Nrg1	3
Nrgn	5
Nrip1	6
Nrm	1
Nrn1	8
Nrp1	6
Nrp2	3
Nrros	8
Nrxn1	5
Nrxn2	4
Nsa2	8
Nsd1	2
Nsd2	1
Nsd3	6
Nsdhl	8
Nsf	4
Nsfl1c	0
Nsg1	8
Nsg2	8
Nsl1	2
Nsmaf	8
Nsmce1	8
Nsmce2	6
Nsmce3	6
Nsmce4a	2
Nsmf	4
Nsrp1	2
Nsun2	6
Nsun3	1
Nsun4	9
Nsun5	5
Nsun6	4
Nt5c	7
Nt5c2	0
Nt5c3	3
Nt5c3b	8
Nt5dc1	8
Nt5dc2	8
Nt5dc3	6
Nt5e	4
Nt5m	1
Ntan1	0
Nthl1	7
Ntm	6
Ntmt1	7
Ntn1	5
Ntn3	7
Ntn4	5
Ntng2	1
Ntpcr	0
Ntrk2	4
Ntrk3	1
Nuak1	5
Nuak2	4
Nub1	4
Nubp1	8
Nubp2	6
Nubpl	0
Nucb1	8
Nucb2	4
Nucks1	5
Nudc	9
Nudcd1	2
Nudcd2	2
Nudcd3	1
Nudt1	3
Nudt12	6
Nudt13	0
Nudt14	6
Nudt15	6
Nudt16	5
Nudt16l1	4
Nudt17	1
Nudt18	7
Nudt19	7
Nudt2	2
Nudt21	2
Nudt22	3
Nudt3	7
Nudt4	2
Nudt5	9
Nudt6	1
Nudt7	0
Nudt9	9
Nuf2	6
Nufip1	6
Nufip2	1
Numa1	0
Numb	2
Numbl	0
Nup107	8
Nup133	4
Nup153	4
Nup155	6
Nup160	8
Nup188	1
Nup205	3
Nup210	8
Nup214	1
Nup35	3
Nup37	1
Nup43	7
Nup50	8
Nup54	8
Nup62	7
Nup85	9
Nup88	2
Nup93	0
Nup98	5
Nupl2	4
Nupr1	9
Nus1	8
Nusap1	5
Nvl	6
Nxf1	6
Nxn	4
Nxpe3	4
Nxph4	0
Nxt1	8
Nxt2	3
Nyap1	7
Nynrin	9
Oaf	7
Oard1	3
Oas1a	1
Oasl1	2
Oasl2	6
Oat	2
Oaz1	1
Oaz2	3
Obsl1	8
Ocel1	0
Ociad1	3
Ociad2	9
Ocln	6
Ocrl	8
Odc1	7
Odf2	2
Odf2l	5
Odr4	1
Ofd1	8
Oga	4
Ogdh	6
Ogdhl	6
Ogfod1	8
Ogfod2	2
Ogfod3	1
Ogfr	4
Ogfrl1	6
Ogg1	3
Ogn	2
Ogt	3
Oip5	2
Ola1	5
Olfm1	0
Olfm2	7
Olfm3	1
Olfml1	6
Olfml2b	0
Olfml3	6
Oma1	6
Omd	4
Opa1	8
Opa3	9
Ophn1	2
Oplah	5
Optn	5
Orai1	7
Orai2	6
Orai3	2
Orc1	4
Orc2	8
Orc3	5
Orc4	1
Orc5	5
Orc6	2
Ormdl1	4
Ormdl2	8
Ormdl3	3
Os9	7
Osbp	5
Osbpl10	7
Osbpl11	9
Osbpl1a	4
Osbpl2	1
Osbpl3	6
Osbpl5	7
Osbpl6	9
Osbpl7	8
Osbpl8	8
Osbpl9	9
Oscp1	6
Oser1	3
Osgep	2
Osgepl1	9
Osgin1	0
Osgin2	5
Osmr	1
Osr1	5
Ost4	0
Ostc	8
Ostf1	3
Ostm1	4
Otub1	4
Otub2	6
Otud1	7
Otud3	5
Otud4	8
Otud5	6
Otud6b	6
Otud7b	7
Otulin	8
Otulinl	6
Ovca2	9
Oxa1l	2
Oxct1	0
Oxld1	3
Oxnad1	1
Oxr1	8
Oxsm	4
Oxsr1	2
P2rx4	7
P2rx7	3
P2ry1	3
P2ry2	1
P3h1	1
P3h2	4
P3h3	5
P3h4	7
P4ha1	2
P4ha2	9
P4hb	8
P4htm	8
Pa2g4	5
Pabpc1	3
Pabpc4	6
Pabpn1	4
Pacc1	8
Pacs1	6
Pacs2	7
Pacsin1	9
Pacsin2	6
Pacsin3	7
Padi2	7
Paf1	4
Pafah1b1	7
Pafah1b2	9
Pafah1b3	3
Pafah2	0
Pag1	0
Paics	3
Paip1	1
Paip2	4
Paip2b	2
Pak1	1
Pak1ip1	2
Pak2	7
Pak3	8
Pak4	5
Pakap	0
Palb2	7
Pald1	8
Palld	6
Palm	5
Palm3	3
Palmd	8
Pam	3
Pamr1	9
Pan2	3
Pan3	1
Pank1	4
Pank2	9
Pank3	9
Pank4	1
Panx1	0
Paox	6
Papola	5
Papolg	1
Papss1	0
Papss2	6
Paqr3	5
Paqr4	1
Paqr7	7
Paqr8	2
Paqr9	4
Pard3	4
Pard3b	9
Pard6a	6
Pard6b	0
Pard6g	2
Parg	3
Park7	5
Parl	3
Parm1	4
Parn	0
Parp1	2
Parp10	0
Parp11	6
Parp12	3
Parp14	7
Parp16	2
Parp2	6
Parp3	4
Parp4	5
Parp6	5
Parp8	4
Parp9	0
Parpbp	9
Pars2	3
Parva	2
Parvb	3
Parvg	1
Pask	5
Patj	0
Patl1	7
Patz1	7
Pawr	1
Paxbp1	8
Paxip1	3
Paxx	0
Pbdc1	3
Pbk	0
Pbrm1	3
Pbx1	8
Pbx2	0
Pbx3	4
Pbx4	9
Pbxip1	7
Pcbd1	1
Pcbd2	8
Pcbp1	7
Pcbp2	3
Pcbp3	1
Pcbp4	7
Pcca	4
Pccb	7
Pcdh1	8
Pcdh17	5
Pcdh18	4
Pcdh19	8
Pcdh7	5
Pcdh9	8
Pcdhb16	2
Pcdhb17	6
Pcdhga1	0
Pcdhga10	5
Pcdhga11	2
Pcdhga12	5
Pcdhga2	9
Pcdhga3	0
Pcdhga4	0
Pcdhga5	2
Pcdhga6	7
Pcdhga7	0
Pcdhgb2	2
Pcdhgb6	0
Pcdhgb7	2
Pcdhgc3	8
Pced1a	3
Pced1b	0
Pcf11	9
Pcgf1	4
Pcgf2	5
Pcgf3	4
Pcgf5	4
Pcgf6	0
Pcid2	1
Pcif1	5
Pck2	7
Pclaf	6
Pcm1	2
Pcmt1	3
Pcmtd1	3
Pcmtd2	0
Pcna	4
Pcnp	7
Pcnt	8
Pcnx	9
Pcnx3	2
Pcnx4	1
Pcolce	4
Pcolce2	7
Pcp4l1	7
Pcsk1n	0
Pcsk5	3
Pcsk6	2
Pcsk7	0
Pcsk9	6
Pctp	6
Pcx	7
Pcyox1	1
Pcyox1l	4
Pcyt1a	2
Pcyt1b	8
Pcyt2	6
Pdap1	2
Pdcd10	7
Pdcd11	8
Pdcd2	2
Pdcd2l	5
Pdcd4	3
Pdcd5	8
Pdcd6	9
Pdcd6ip	5
Pdcd7	1
Pdcl	9
Pdcl3	1
Pde10a	1
Pde12	7
Pde1a	0
Pde1b	4
Pde3a	9
Pde3b	3
Pde4a	3
Pde4b	7
Pde4d	7
Pde4dip	9
Pde5a	9
Pde6d	1
Pde7a	2
Pde7b	2
Pde8a	3
Pde9a	3
Pdgfa	2
Pdgfb	1
Pdgfc	2
Pdgfd	1
Pdgfra	5
Pdgfrb	4
Pdgfrl	0
Pdha1	2
Pdhb	9
Pdhx	0
Pdia3	4
Pdia4	9
Pdia5	6
Pdia6	8
Pdik1l	0
Pdk1	7
Pdk2	4
Pdk3	8
Pdk4	0
Pdlim1	8
Pdlim2	8
Pdlim3	1
Pdlim4	9
Pdlim5	8
Pdlim7	0
Pdp1	0
Pdp2	6
Pdpk1	5
Pdpn	4
Pdpr	7
Pdrg1	3
Pds5a	8
Pds5b	0
Pdss1	5
Pdss2	3
Pdxdc1	5
Pdxk	8
Pdxp	5
Pdzd11	6
Pdzd4	6
Pdzd8	8
Pdzk1ip1	3
Pdzrn3	0
Pea15a	8
Peak1	4
Pear1	0
Pebp1	2
Pecam1	9
Pecr	4
Pef1	8
Peg10	2
Peg3	8
Peli1	6
Peli2	1
Pelo	0
Pelp1	4
Pemt	6
Penk	1
Pepd	2
Per1	7
Per2	2
Per3	6
Perp	0
Pes1	7
Pet100	0
Pex1	7
Pex10	6
Pex11a	7
Pex11b	7
Pex11g	9
Pex12	1
Pex13	1
Pex14	9
Pex16	5
Pex19	7
Pex2	6
Pex26	7
Pex3	9
Pex5	5
Pex6	0
Pex7	0
Pf4	7
Pfas	3
Pfdn1	7
Pfdn2	9
Pfdn4	9
Pfdn5	6
Pfdn6	5
Pfkfb1	9
Pfkfb2	3
Pfkfb3	3
Pfkfb4	2
Pfkl	4
Pfkm	4
Pfkp	9
Pfn1	7
Pfn2	4
Pgam1	5
Pgam5	0
Pgap1	6
Pgap2	1
Pgap3	0
Pgbd5	8
Pgd	3
Pgf	9
Pgghg	0
Pggt1b	0
Pgk1	3
Pgls	1
Pgm1	2
Pgm2	4
Pgm2l1	0
Pgm3	9
Pgm5	2
Pgp	0
Pgpep1	1
Pgrmc1	1
Pgrmc2	4
Pgs1	6
Phactr1	7
Phactr2	8
Phactr4	0
Phax	3
Phb	0
Phb2	9
Phc1	1
Phc2	4
Phc3	1
Pheta1	2
Phf1	4
Phf10	0
Phf11d	3
Phf12	5
Phf13	4
Phf14	0
Phf2	7
Phf20	0
Phf20l1	2
Phf21a	0
Phf23	6
Phf3	1
Phf5a	1
Phf6	5
Phf7	2
Phf8	0
Phgdh	9
Phip	5
Phka1	4
Phka2	3
Phkb	6
Phkg2	3
Phlda1	2
Phlda3	6
Phldb1	3
Phldb2	1
Phldb3	9
Phlpp1	3
Phlpp2	4
Phospho2	0
Phpt1	5
Phrf1	9
Phtf1	8
Phtf2	4
Phyh	4
Phyhip	6
Phyhipl	9
Phykpl	0
Pi4k2a	3
Pi4k2b	3
Pi4ka	1
Pi4kb	0
Pianp	9
Pias1	9
Pias2	5
Pias3	5
Pias4	6
Pibf1	9
Picalm	9
Pick1	2
Pid1	3
Piezo1	9
Pif1	5
Piga	8
Pigb	5
Pigbos1	0
Pigc	1
Pigf	6
Pigg	1
Pigh	6
Pigk	4
Pigl	5
Pigm	9
Pign	6
Pigo	5
Pigp	5
Pigq	6
Pigs	3
Pigt	8
Pigu	0
Pigv	8
Pigw	9
Pigx	7
Pigyl	2
Pih1d1	4
Pik3ap1	0
Pik3c2a	6
Pik3c2b	8
Pik3c3	8
Pik3ca	3
Pik3cb	9
Pik3cd	2
Pik3cg	3
Pik3ip1	7
Pik3r1	3
Pik3r2	0
Pik3r4	2
Pikfyve	1
Pim1	5
Pim3	0
Pimreg	5
Pin1	6
Pin4	2
Pink1	5
Pinx1	2
Pip4k2a	5
Pip4k2b	1
Pip4k2c	4
Pip4p1	5
Pip4p2	6
Pip5k1a	8
Pip5k1b	9
Pip5k1c	5
Pipox	0
